student_id,university_id,rank,satisfaction
67943,876,1,1.0
67944,542,14,0.74
67945,710,2,0.98
67946,909,1,1.0
67947,898,3,0.96
67948,365,1,1.0
67949,402,1,1.0
6795,274,6,0.9
67950,288,20,0.62
67951,784,23,0.56
67952,567,16,0.7
67953,961,5,0.92
67954,587,23,0.56
67955,716,24,0.54
67956,328,1,1.0
67957,379,34,0.34
67958,678,4,0.94
67959,234,2,0.98
6796,986,5,0.92
67960,702,20,0.62
67961,777,19,0.64
67962,926,34,0.34
67963,64,11,0.8
67964,946,31,0.4
67965,266,34,0.34
67966,884,4,0.94
67967,864,9,0.84
67968,325,4,0.94
67969,630,3,0.96
6797,391,2,0.98
67970,407,29,0.44
67971,181,1,1.0
67972,754,2,0.98
67973,27,1,1.0
67974,985,7,0.88
67975,941,9,0.84
67976,234,5,0.92
67977,258,1,1.0
67978,831,2,0.98
67979,28,5,0.92
6798,902,1,1.0
67980,654,1,1.0
67981,173,1,1.0
67982,135,9,0.84
67983,579,16,0.7
67984,787,19,0.64
67985,98,3,0.96
67986,617,1,1.0
67987,27,1,1.0
67988,969,3,0.96
67989,295,2,0.98
6799,549,23,0.56
67990,331,12,0.78
67991,702,26,0.5
67992,485,1,1.0
67993,511,1,1.0
67994,652,16,0.7
67995,138,6,0.9
67996,560,16,0.7
67997,386,2,0.98
67998,158,10,0.82
67999,152,3,0.96
68,710,2,0.98
680,745,1,1.0
6800,699,12,0.78
68000,495,2,0.98
68001,78,2,0.98
68002,275,7,0.88
68003,145,12,0.78
68004,926,24,0.54
68005,297,25,0.52
68006,87,1,1.0
68007,270,8,0.86
68008,676,18,0.66
68009,316,22,0.58
6801,497,1,1.0
68010,490,1,1.0
68011,162,2,0.98
68012,648,3,0.96
68013,837,31,0.4
68014,416,16,0.7
68015,479,1,1.0
68016,633,1,1.0
68017,386,1,1.0
68018,794,5,0.92
68019,429,3,0.96
6802,368,36,0.3
68020,359,13,0.76
68021,889,1,1.0
68022,390,2,0.98
68023,614,24,0.54
68024,386,1,1.0
68025,434,28,0.46
68026,353,1,1.0
68027,909,1,1.0
68028,991,1,1.0
68029,848,1,1.0
6803,303,7,0.88
68030,312,1,1.0
68031,70,1,1.0
68032,161,4,0.94
68033,769,1,1.0
68034,964,1,1.0
68035,191,13,0.76
68036,185,13,0.76
68037,902,2,0.98
68038,714,24,0.54
68039,96,1,1.0
6804,216,1,1.0
68040,15,1,1.0
68041,702,26,0.5
68042,123,1,1.0
68043,80,2,0.98
68044,353,1,1.0
68045,791,1,1.0
68046,214,32,0.38
68047,262,6,0.9
68048,123,1,1.0
68049,990,1,1.0
6805,611,1,1.0
68050,346,3,0.96
68051,226,20,0.62
68052,320,3,0.96
68053,35,4,0.94
68054,507,1,1.0
68055,597,6,0.9
68056,833,1,1.0
68057,564,7,0.88
68058,812,24,0.54
68059,542,20,0.62
6806,163,9,0.84
68060,678,4,0.94
68061,157,2,0.98
68062,638,29,0.44
68063,963,6,0.9
68064,385,4,0.94
68065,26,9,0.84
68066,20,16,0.7
68067,545,23,0.56
68068,351,1,1.0
68069,678,3,0.96
6807,107,12,0.78
68070,345,8,0.86
68071,831,5,0.92
68072,36,1,1.0
68073,289,1,1.0
68074,313,2,0.98
68075,67,27,0.48
68076,887,22,0.58
68077,316,19,0.64
68078,4,5,0.92
68079,45,1,1.0
6808,384,1,1.0
68080,374,11,0.8
68081,434,17,0.68
68082,645,1,1.0
68083,53,2,0.98
68084,627,1,1.0
68085,290,2,0.98
68086,603,1,1.0
68087,445,3,0.96
68088,309,1,1.0
68089,892,12,0.78
6809,53,5,0.92
68090,273,1,1.0
68091,596,25,0.52
68092,768,3,0.96
68093,585,2,0.98
68094,492,1,1.0
68095,109,22,0.58
68096,269,14,0.74
68097,982,27,0.48
68098,77,2,0.98
68099,318,24,0.54
681,645,1,1.0
6810,619,1,1.0
68100,929,2,0.98
68101,19,1,1.0
68102,964,1,1.0
68103,943,3,0.96
68104,450,18,0.66
68105,883,18,0.66
68106,963,5,0.92
68107,153,9,0.84
68108,165,1,1.0
68109,137,35,0.32
6811,145,9,0.84
68110,312,1,1.0
68111,564,5,0.92
68112,963,4,0.94
68113,326,11,0.8
68114,639,5,0.92
68115,535,13,0.76
68116,235,5,0.92
68117,332,8,0.86
68118,80,7,0.88
68119,281,2,0.98
6812,907,1,1.0
68120,794,3,0.96
68121,192,1,1.0
68122,6,5,0.92
68123,267,2,0.98
68124,243,1,1.0
68125,359,14,0.74
68126,354,2,0.98
68127,108,3,0.96
68128,93,19,0.64
68129,675,29,0.44
6813,251,1,1.0
68130,893,1,1.0
68131,939,24,0.54
68132,738,6,0.9
68133,572,10,0.82
68134,807,5,0.92
68135,899,15,0.72
68136,619,1,1.0
68137,436,8,0.86
68138,123,1,1.0
68139,986,2,0.98
6814,467,3,0.96
68140,284,6,0.9
68141,338,1,1.0
68142,757,18,0.66
68143,922,34,0.34
68144,938,21,0.6
68145,81,22,0.58
68146,27,1,1.0
68147,511,1,1.0
68148,431,3,0.96
68149,798,2,0.98
6815,498,3,0.96
68150,48,1,1.0
68151,702,24,0.54
68152,428,12,0.78
68153,659,3,0.96
68154,740,27,0.48
68155,509,12,0.78
68156,281,6,0.9
68157,533,1,1.0
68158,756,16,0.7
68159,301,3,0.96
6816,78,3,0.96
68160,551,1,1.0
68161,461,7,0.88
68162,989,3,0.96
68163,293,25,0.52
68164,912,21,0.6
68165,749,1,1.0
68166,821,21,0.6
68167,687,23,0.56
68168,71,18,0.66
68169,284,3,0.96
6817,750,1,1.0
68170,445,1,1.0
68171,48,1,1.0
68172,504,40,0.22
68173,739,1,1.0
68174,661,1,1.0
68175,378,16,0.7
68176,471,13,0.76
68177,215,3,0.96
68178,793,35,0.32
68179,700,5,0.92
6818,552,15,0.72
68180,200,24,0.54
68181,211,14,0.74
68182,129,2,0.98
68183,554,7,0.88
68184,77,1,1.0
68185,511,1,1.0
68186,148,6,0.9
68187,106,4,0.94
68188,333,1,1.0
68189,961,6,0.9
6819,102,32,0.38
68190,407,36,0.3
68191,669,1,1.0
68192,355,3,0.96
68193,423,41,0.2
68194,524,21,0.6
68195,69,22,0.58
68196,288,20,0.62
68197,122,5,0.92
68198,102,21,0.6
68199,736,1,1.0
682,780,1,1.0
6820,575,1,1.0
68200,106,3,0.96
68201,121,1,1.0
68202,761,4,0.94
68203,779,1,1.0
68204,369,17,0.68
68205,658,12,0.78
68206,330,37,0.28
68207,956,2,0.98
68208,684,1,1.0
68209,198,1,1.0
6821,322,1,1.0
68210,348,30,0.42
68211,819,18,0.66
68212,120,15,0.72
68213,657,1,1.0
68214,401,37,0.28
68215,771,7,0.88
68216,544,1,1.0
68217,104,1,1.0
68218,48,1,1.0
68219,139,23,0.56
6822,376,3,0.96
68220,633,1,1.0
68221,411,14,0.74
68222,262,9,0.84
68223,453,1,1.0
68224,235,4,0.94
68225,672,5,0.92
68226,442,24,0.54
68227,753,10,0.82
68228,337,5,0.92
68229,387,10,0.82
6823,756,26,0.5
68230,848,1,1.0
68231,432,2,0.98
68232,520,1,1.0
68233,355,3,0.96
68234,295,2,0.98
68235,189,9,0.84
68236,683,21,0.6
68237,29,1,1.0
68238,237,5,0.92
68239,376,1,1.0
6824,108,4,0.94
68240,619,1,1.0
68241,942,3,0.96
68242,13,7,0.88
68243,737,9,0.84
68244,931,7,0.88
68245,445,3,0.96
68246,131,22,0.58
68247,338,1,1.0
68248,183,3,0.96
68249,97,1,1.0
6825,971,16,0.7
68250,412,15,0.72
68251,683,20,0.62
68252,328,1,1.0
68253,473,1,1.0
68254,672,5,0.92
68255,951,2,0.98
68256,138,2,0.98
68257,969,1,1.0
68258,375,1,1.0
68259,901,1,1.0
6826,827,3,0.96
68260,611,1,1.0
68261,123,1,1.0
68262,581,1,1.0
68263,276,2,0.98
68264,295,3,0.96
68265,751,20,0.62
68266,783,1,1.0
68267,684,3,0.96
68268,677,32,0.38
68269,721,20,0.62
6827,632,17,0.68
68270,999,29,0.44
68271,41,1,1.0
68272,536,18,0.66
68273,473,1,1.0
68274,658,8,0.86
68275,98,3,0.96
68276,310,1,1.0
68277,877,11,0.8
68278,729,31,0.4
68279,342,20,0.62
6828,530,21,0.6
68280,85,22,0.58
68281,263,8,0.86
68282,828,22,0.58
68283,788,4,0.94
68284,497,1,1.0
68285,882,14,0.74
68286,432,1,1.0
68287,206,20,0.62
68288,836,4,0.94
68289,650,1,1.0
6829,482,1,1.0
68290,850,22,0.58
68291,251,1,1.0
68292,696,7,0.88
68293,202,20,0.62
68294,410,1,1.0
68295,161,5,0.92
68296,459,8,0.86
68297,808,20,0.62
68298,77,2,0.98
68299,76,1,1.0
683,886,20,0.62
6830,447,19,0.64
68300,73,1,1.0
68301,937,1,1.0
68302,493,17,0.68
68303,307,1,1.0
68304,678,3,0.96
68305,908,8,0.86
68306,648,4,0.94
68307,215,5,0.92
68308,627,1,1.0
68309,179,10,0.82
6831,479,1,1.0
68310,917,21,0.6
68311,629,2,0.98
68312,894,1,1.0
68313,429,7,0.88
68314,191,12,0.78
68315,6,3,0.96
68316,259,7,0.88
68317,453,1,1.0
68318,761,2,0.98
68319,768,3,0.96
6832,99,1,1.0
68320,980,1,1.0
68321,572,9,0.84
68322,278,1,1.0
68323,342,29,0.44
68324,263,6,0.9
68325,866,13,0.76
68326,850,19,0.64
68327,933,30,0.42
68328,515,1,1.0
68329,955,3,0.96
6833,747,4,0.94
68330,609,1,1.0
68331,388,7,0.88
68332,717,11,0.8
68333,303,13,0.76
68334,56,1,1.0
68335,795,17,0.68
68336,684,3,0.96
68337,784,28,0.46
68338,29,1,1.0
68339,863,17,0.68
6834,512,2,0.98
68340,937,1,1.0
68341,683,11,0.8
68342,696,8,0.86
68343,340,1,1.0
68344,368,24,0.54
68345,840,9,0.84
68346,433,1,1.0
68347,238,5,0.92
68348,819,20,0.62
68349,382,27,0.48
6835,636,6,0.9
68350,251,1,1.0
68351,944,18,0.66
68352,806,28,0.46
68353,310,1,1.0
68354,41,1,1.0
68355,481,15,0.72
68356,870,30,0.42
68357,435,15,0.72
68358,235,2,0.98
68359,854,16,0.7
6836,452,10,0.82
68360,335,28,0.46
68361,674,1,1.0
68362,969,3,0.96
68363,987,2,0.98
68364,786,22,0.58
68365,554,5,0.92
68366,238,3,0.96
68367,776,2,0.98
68368,206,25,0.52
68369,9,25,0.52
6837,315,34,0.34
68370,414,26,0.5
68371,655,15,0.72
68372,920,3,0.96
68373,737,11,0.8
68374,68,31,0.4
68375,184,7,0.88
68376,134,30,0.42
68377,41,1,1.0
68378,389,1,1.0
68379,481,12,0.78
6838,167,1,1.0
68380,105,20,0.62
68381,662,37,0.28
68382,673,1,1.0
68383,720,3,0.96
68384,606,41,0.2
68385,956,1,1.0
68386,92,8,0.86
68387,480,9,0.84
68388,382,28,0.46
68389,653,1,1.0
6839,255,13,0.76
68390,318,21,0.6
68391,160,20,0.62
68392,682,1,1.0
68393,124,7,0.88
68394,551,1,1.0
68395,236,10,0.82
68396,159,22,0.58
68397,593,1,1.0
68398,510,3,0.96
68399,375,1,1.0
684,643,2,0.98
6840,646,10,0.82
68400,681,27,0.48
68401,427,2,0.98
68402,532,1,1.0
68403,34,9,0.84
68404,613,2,0.98
68405,597,1,1.0
68406,166,1,1.0
68407,336,36,0.3
68408,959,7,0.88
68409,605,26,0.5
6841,559,23,0.56
68410,625,1,1.0
68411,364,25,0.52
68412,236,15,0.72
68413,905,1,1.0
68414,79,19,0.64
68415,821,15,0.72
68416,339,1,1.0
68417,430,10,0.82
68418,38,3,0.96
68419,430,8,0.86
6842,438,14,0.74
68420,477,6,0.9
68421,210,16,0.7
68422,399,17,0.68
68423,187,25,0.52
68424,428,15,0.72
68425,816,28,0.46
68426,741,29,0.44
68427,458,3,0.96
68428,645,1,1.0
68429,711,9,0.84
6843,554,11,0.8
68430,243,1,1.0
68431,517,33,0.36
68432,124,7,0.88
68433,332,9,0.84
68434,350,2,0.98
68435,943,3,0.96
68436,571,2,0.98
68437,794,2,0.98
68438,240,7,0.88
68439,613,1,1.0
6844,690,1,1.0
68440,643,1,1.0
68441,438,13,0.76
68442,803,17,0.68
68443,656,6,0.9
68444,129,3,0.96
68445,889,2,0.98
68446,86,19,0.64
68447,593,2,0.98
68448,65,35,0.32
68449,88,1,1.0
6845,299,1,1.0
68450,616,20,0.62
68451,970,1,1.0
68452,292,17,0.68
68453,785,1,1.0
68454,782,1,1.0
68455,615,1,1.0
68456,972,1,1.0
68457,454,1,1.0
68458,996,3,0.96
68459,729,23,0.56
6846,455,7,0.88
68460,556,4,0.94
68461,544,1,1.0
68462,241,4,0.94
68463,526,7,0.88
68464,240,2,0.98
68465,211,22,0.58
68466,613,2,0.98
68467,317,7,0.88
68468,35,10,0.82
68469,890,4,0.94
6847,907,1,1.0
68470,878,12,0.78
68471,100,24,0.54
68472,490,1,1.0
68473,62,1,1.0
68474,317,13,0.76
68475,33,1,1.0
68476,557,32,0.38
68477,424,8,0.86
68478,556,2,0.98
68479,687,13,0.76
6848,540,1,1.0
68480,668,20,0.62
68481,591,12,0.78
68482,305,16,0.7
68483,321,6,0.9
68484,479,1,1.0
68485,39,8,0.86
68486,228,21,0.6
68487,960,1,1.0
68488,510,4,0.94
68489,862,1,1.0
6849,897,34,0.34
68490,703,7,0.88
68491,492,3,0.96
68492,395,9,0.84
68493,667,18,0.66
68494,161,2,0.98
68495,188,6,0.9
68496,842,4,0.94
68497,274,4,0.94
68498,314,4,0.94
68499,168,15,0.72
685,546,3,0.96
6850,931,2,0.98
68500,538,2,0.98
68501,823,23,0.56
68502,797,31,0.4
68503,781,22,0.58
68504,207,2,0.98
68505,771,5,0.92
68506,583,28,0.46
68507,357,1,1.0
68508,620,13,0.76
68509,724,14,0.74
6851,194,1,1.0
68510,800,9,0.84
68511,221,1,1.0
68512,831,1,1.0
68513,772,4,0.94
68514,771,2,0.98
68515,123,1,1.0
68516,372,14,0.74
68517,785,1,1.0
68518,985,4,0.94
68519,173,1,1.0
6852,439,1,1.0
68520,376,3,0.96
68521,656,6,0.9
68522,642,30,0.42
68523,354,1,1.0
68524,200,23,0.56
68525,514,3,0.96
68526,746,20,0.62
68527,90,2,0.98
68528,898,2,0.98
68529,502,11,0.8
6853,15,1,1.0
68530,909,2,0.98
68531,314,3,0.96
68532,97,1,1.0
68533,169,17,0.68
68534,438,11,0.8
68535,936,29,0.44
68536,344,16,0.7
68537,281,8,0.86
68538,460,27,0.48
68539,450,19,0.64
6854,122,5,0.92
68540,710,3,0.96
68541,800,17,0.68
68542,258,1,1.0
68543,234,4,0.94
68544,27,1,1.0
68545,777,23,0.56
68546,213,10,0.82
68547,878,4,0.94
68548,551,1,1.0
68549,214,26,0.5
6855,930,28,0.46
68550,521,11,0.8
68551,907,1,1.0
68552,422,7,0.88
68553,913,17,0.68
68554,353,1,1.0
68555,819,11,0.8
68556,731,9,0.84
68557,707,1,1.0
68558,438,13,0.76
68559,336,34,0.34
6856,617,9,0.84
68560,599,3,0.96
68561,649,15,0.72
68562,330,39,0.24
68563,848,1,1.0
68564,854,18,0.66
68565,516,31,0.4
68566,195,9,0.84
68567,857,15,0.72
68568,841,1,1.0
68569,282,16,0.7
6857,765,2,0.98
68570,975,4,0.94
68571,279,19,0.64
68572,20,11,0.8
68573,424,7,0.88
68574,888,4,0.94
68575,821,14,0.74
68576,604,15,0.72
68577,534,12,0.78
68578,146,1,1.0
68579,482,1,1.0
6858,188,9,0.84
68580,342,22,0.58
68581,104,2,0.98
68582,425,6,0.9
68583,611,1,1.0
68584,81,23,0.56
68585,869,3,0.96
68586,699,18,0.66
68587,909,2,0.98
68588,551,2,0.98
68589,813,2,0.98
6859,169,23,0.56
68590,391,1,1.0
68591,805,7,0.88
68592,43,16,0.7
68593,363,6,0.9
68594,794,3,0.96
68595,52,9,0.84
68596,77,1,1.0
68597,109,29,0.44
68598,524,23,0.56
68599,302,27,0.48
686,577,3,0.96
6860,62,2,0.98
68600,150,2,0.98
68601,377,1,1.0
68602,212,15,0.72
68603,652,15,0.72
68604,4,3,0.96
68605,328,1,1.0
68606,386,2,0.98
68607,801,4,0.94
68608,456,9,0.84
68609,570,22,0.58
6861,556,6,0.9
68610,786,36,0.3
68611,796,31,0.4
68612,73,1,1.0
68613,899,20,0.62
68614,929,12,0.78
68615,782,1,1.0
68616,432,4,0.94
68617,677,26,0.5
68618,77,1,1.0
68619,674,1,1.0
6862,236,16,0.7
68620,802,31,0.4
68621,814,3,0.96
68622,789,5,0.92
68623,55,24,0.54
68624,415,1,1.0
68625,817,26,0.5
68626,140,2,0.98
68627,357,1,1.0
68628,868,14,0.74
68629,31,24,0.54
6863,641,1,1.0
68630,190,17,0.68
68631,199,1,1.0
68632,962,26,0.5
68633,9,22,0.58
68634,772,2,0.98
68635,461,8,0.86
68636,602,11,0.8
68637,439,1,1.0
68638,875,16,0.7
68639,0,3,0.96
6864,842,6,0.9
68640,510,2,0.98
68641,790,8,0.86
68642,199,1,1.0
68643,973,21,0.6
68644,472,16,0.7
68645,913,19,0.64
68646,918,28,0.46
68647,841,1,1.0
68648,32,6,0.9
68649,491,1,1.0
6865,287,10,0.82
68650,282,22,0.58
68651,277,1,1.0
68652,568,7,0.88
68653,990,1,1.0
68654,575,1,1.0
68655,59,14,0.74
68656,88,1,1.0
68657,90,3,0.96
68658,88,1,1.0
68659,546,1,1.0
6866,229,22,0.58
68660,515,1,1.0
68661,490,1,1.0
68662,980,1,1.0
68663,469,1,1.0
68664,406,3,0.96
68665,357,1,1.0
68666,133,16,0.7
68667,454,2,0.98
68668,444,1,1.0
68669,525,7,0.88
6867,362,27,0.48
68670,285,33,0.36
68671,312,1,1.0
68672,112,18,0.66
68673,338,1,1.0
68674,337,3,0.96
68675,661,1,1.0
68676,993,32,0.38
68677,951,2,0.98
68678,265,5,0.92
68679,849,1,1.0
6868,106,1,1.0
68680,928,3,0.96
68681,307,1,1.0
68682,720,3,0.96
68683,932,15,0.72
68684,337,6,0.9
68685,476,4,0.94
68686,581,2,0.98
68687,822,2,0.98
68688,638,23,0.56
68689,642,28,0.46
6869,8,14,0.74
68690,593,1,1.0
68691,345,9,0.84
68692,773,5,0.92
68693,788,6,0.9
68694,166,1,1.0
68695,987,2,0.98
68696,322,1,1.0
68697,940,27,0.48
68698,237,2,0.98
68699,109,18,0.66
687,910,35,0.32
6870,759,3,0.96
68700,138,3,0.96
68701,737,12,0.78
68702,859,1,1.0
68703,14,26,0.5
68704,386,1,1.0
68705,325,4,0.94
68706,396,7,0.88
68707,530,13,0.76
68708,506,6,0.9
68709,725,26,0.5
6871,972,1,1.0
68710,895,15,0.72
68711,672,1,1.0
68712,448,1,1.0
68713,849,1,1.0
68714,79,17,0.68
68715,785,1,1.0
68716,907,1,1.0
68717,294,29,0.44
68718,53,3,0.96
68719,820,4,0.94
6872,18,1,1.0
68720,669,1,1.0
68721,742,35,0.32
68722,465,21,0.6
68723,929,3,0.96
68724,768,1,1.0
68725,72,1,1.0
68726,734,40,0.22
68727,589,19,0.64
68728,200,23,0.56
68729,749,1,1.0
6873,128,20,0.62
68730,254,26,0.5
68731,949,1,1.0
68732,907,1,1.0
68733,679,9,0.84
68734,203,11,0.8
68735,377,1,1.0
68736,395,7,0.88
68737,96,1,1.0
68738,608,10,0.82
68739,659,3,0.96
6874,845,3,0.96
68740,794,4,0.94
68741,400,4,0.94
68742,433,1,1.0
68743,698,2,0.98
68744,45,1,1.0
68745,604,23,0.56
68746,560,11,0.8
68747,831,2,0.98
68748,101,2,0.98
68749,439,1,1.0
6875,576,20,0.62
68750,671,1,1.0
68751,814,1,1.0
68752,257,1,1.0
68753,92,11,0.8
68754,655,18,0.66
68755,451,27,0.48
68756,169,6,0.9
68757,701,15,0.72
68758,265,1,1.0
68759,41,2,0.98
6876,578,2,0.98
68760,660,15,0.72
68761,710,3,0.96
68762,166,1,1.0
68763,262,6,0.9
68764,578,1,1.0
68765,924,21,0.6
68766,103,2,0.98
68767,609,1,1.0
68768,824,1,1.0
68769,188,7,0.88
6877,964,1,1.0
68770,194,3,0.96
68771,225,1,1.0
68772,299,1,1.0
68773,811,21,0.6
68774,355,5,0.92
68775,664,1,1.0
68776,485,1,1.0
68777,134,32,0.38
68778,17,7,0.88
68779,194,2,0.98
6878,453,1,1.0
68780,512,4,0.94
68781,697,34,0.34
68782,153,13,0.76
68783,875,13,0.76
68784,373,35,0.32
68785,212,15,0.72
68786,531,22,0.58
68787,557,24,0.54
68788,94,1,1.0
68789,986,4,0.94
6879,985,7,0.88
68790,320,1,1.0
68791,597,6,0.9
68792,525,8,0.86
68793,738,3,0.96
68794,101,3,0.96
68795,883,15,0.72
68796,233,3,0.96
68797,452,15,0.72
68798,829,9,0.84
68799,17,8,0.86
688,833,1,1.0
6880,8,6,0.9
68800,614,24,0.54
68801,324,20,0.62
68802,682,1,1.0
68803,911,22,0.58
68804,119,3,0.96
68805,115,26,0.5
68806,284,2,0.98
68807,250,8,0.86
68808,338,2,0.98
68809,855,5,0.92
6881,623,5,0.92
68810,263,7,0.88
68811,630,1,1.0
68812,764,5,0.92
68813,610,24,0.54
68814,412,18,0.66
68815,355,2,0.98
68816,367,4,0.94
68817,559,25,0.52
68818,482,1,1.0
68819,401,36,0.3
6882,101,3,0.96
68820,157,2,0.98
68821,669,1,1.0
68822,401,30,0.42
68823,304,1,1.0
68824,174,4,0.94
68825,619,1,1.0
68826,355,2,0.98
68827,167,1,1.0
68828,77,1,1.0
68829,211,19,0.64
6883,973,13,0.76
68830,453,2,0.98
68831,610,24,0.54
68832,861,16,0.7
68833,850,25,0.52
68834,951,2,0.98
68835,165,1,1.0
68836,889,1,1.0
68837,805,6,0.9
68838,538,6,0.9
68839,334,7,0.88
6884,836,1,1.0
68840,205,6,0.9
68841,445,2,0.98
68842,303,6,0.9
68843,706,2,0.98
68844,943,3,0.96
68845,63,1,1.0
68846,375,1,1.0
68847,35,2,0.98
68848,98,1,1.0
68849,289,1,1.0
6885,122,5,0.92
68850,42,17,0.68
68851,1,5,0.92
68852,755,7,0.88
68853,3,1,1.0
68854,6,7,0.88
68855,755,9,0.84
68856,147,1,1.0
68857,474,1,1.0
68858,457,4,0.94
68859,40,8,0.86
6886,256,31,0.4
68860,778,33,0.36
68861,763,22,0.58
68862,504,30,0.42
68863,161,2,0.98
68864,768,1,1.0
68865,765,1,1.0
68866,960,1,1.0
68867,770,11,0.8
68868,288,17,0.68
68869,553,1,1.0
6887,236,11,0.8
68870,309,1,1.0
68871,414,32,0.38
68872,215,2,0.98
68873,706,5,0.92
68874,910,26,0.5
68875,140,1,1.0
68876,320,2,0.98
68877,130,18,0.66
68878,658,14,0.74
68879,576,31,0.4
6888,723,32,0.38
68880,296,1,1.0
68881,474,5,0.92
68882,620,18,0.66
68883,796,42,0.18
68884,952,5,0.92
68885,643,1,1.0
68886,191,17,0.68
68887,437,21,0.6
68888,171,2,0.98
68889,29,1,1.0
6889,309,1,1.0
68890,612,4,0.94
68891,580,8,0.86
68892,650,3,0.96
68893,73,1,1.0
68894,87,1,1.0
68895,120,12,0.78
68896,431,2,0.98
68897,213,6,0.9
68898,113,1,1.0
68899,892,17,0.68
689,234,4,0.94
6890,349,8,0.86
68900,487,6,0.9
68901,396,11,0.8
68902,569,11,0.8
68903,21,38,0.26
68904,989,9,0.84
68905,163,7,0.88
68906,394,2,0.98
68907,452,10,0.82
68908,192,2,0.98
68909,67,30,0.42
6891,672,3,0.96
68910,789,13,0.76
68911,278,2,0.98
68912,369,7,0.88
68913,548,11,0.8
68914,265,1,1.0
68915,281,4,0.94
68916,790,15,0.72
68917,527,2,0.98
68918,340,1,1.0
68919,59,7,0.88
6892,150,1,1.0
68920,669,1,1.0
68921,175,39,0.24
68922,147,1,1.0
68923,279,17,0.68
68924,736,1,1.0
68925,359,14,0.74
68926,185,15,0.72
68927,417,29,0.44
68928,969,2,0.98
68929,618,8,0.86
6893,754,2,0.98
68930,841,1,1.0
68931,623,3,0.96
68932,14,21,0.6
68933,4,2,0.98
68934,898,2,0.98
68935,260,24,0.54
68936,361,32,0.38
68937,311,2,0.98
68938,754,1,1.0
68939,877,5,0.92
6894,791,4,0.94
68940,297,21,0.6
68941,878,10,0.82
68942,725,26,0.5
68943,204,11,0.8
68944,155,1,1.0
68945,40,4,0.94
68946,266,40,0.22
68947,792,4,0.94
68948,87,1,1.0
68949,51,5,0.92
6895,87,1,1.0
68950,845,6,0.9
68951,544,1,1.0
68952,744,16,0.7
68953,124,6,0.9
68954,708,30,0.42
68955,862,1,1.0
68956,943,2,0.98
68957,53,2,0.98
68958,53,4,0.94
68959,963,4,0.94
6896,970,3,0.96
68960,394,3,0.96
68961,257,1,1.0
68962,79,15,0.72
68963,332,8,0.86
68964,508,2,0.98
68965,45,1,1.0
68966,106,2,0.98
68967,207,2,0.98
68968,16,1,1.0
68969,747,5,0.92
6897,471,13,0.76
68970,800,15,0.72
68971,123,1,1.0
68972,302,30,0.42
68973,141,1,1.0
68974,687,20,0.62
68975,411,17,0.68
68976,67,27,0.48
68977,351,1,1.0
68978,470,12,0.78
68979,719,2,0.98
6898,114,11,0.8
68980,968,35,0.32
68981,152,5,0.92
68982,560,13,0.76
68983,724,21,0.6
68984,827,7,0.88
68985,686,32,0.38
68986,814,1,1.0
68987,23,23,0.56
68988,791,1,1.0
68989,745,2,0.98
6899,156,1,1.0
68990,553,1,1.0
68991,225,1,1.0
68992,26,10,0.82
68993,273,3,0.96
68994,524,15,0.72
68995,653,2,0.98
68996,718,3,0.96
68997,881,25,0.52
68998,699,20,0.62
68999,5,1,1.0
69,165,1,1.0
690,131,16,0.7
6900,720,4,0.94
69000,353,1,1.0
69001,534,8,0.86
69002,476,11,0.8
69003,765,1,1.0
69004,354,1,1.0
69005,987,2,0.98
69006,354,2,0.98
69007,161,4,0.94
69008,344,15,0.72
69009,445,1,1.0
6901,289,1,1.0
69010,648,5,0.92
69011,771,5,0.92
69012,783,2,0.98
69013,183,3,0.96
69014,718,4,0.94
69015,19,1,1.0
69016,7,6,0.9
69017,333,1,1.0
69018,516,35,0.32
69019,696,3,0.96
6902,33,2,0.98
69020,421,26,0.5
69021,567,10,0.82
69022,683,19,0.64
69023,270,5,0.92
69024,129,2,0.98
69025,736,1,1.0
69026,17,5,0.92
69027,650,2,0.98
69028,376,2,0.98
69029,563,31,0.4
6903,567,16,0.7
69030,44,1,1.0
69031,763,28,0.46
69032,36,1,1.0
69033,578,1,1.0
69034,949,1,1.0
69035,398,7,0.88
69036,29,1,1.0
69037,694,11,0.8
69038,57,12,0.78
69039,827,7,0.88
6904,333,1,1.0
69040,636,5,0.92
69041,337,3,0.96
69042,29,1,1.0
69043,836,2,0.98
69044,292,15,0.72
69045,76,5,0.92
69046,340,2,0.98
69047,846,3,0.96
69048,625,2,0.98
69049,874,11,0.8
6905,9,26,0.5
69050,951,1,1.0
69051,358,1,1.0
69052,971,8,0.86
69053,229,17,0.68
69054,723,22,0.58
69055,794,2,0.98
69056,323,4,0.94
69057,155,1,1.0
69058,842,5,0.92
69059,876,1,1.0
6906,723,42,0.18
69060,676,23,0.56
69061,18,3,0.96
69062,9,23,0.56
69063,181,2,0.98
69064,653,2,0.98
69065,105,23,0.56
69066,710,2,0.98
69067,252,27,0.48
69068,959,3,0.96
69069,20,8,0.86
6907,975,5,0.92
69070,490,2,0.98
69071,321,13,0.76
69072,420,21,0.6
69073,96,1,1.0
69074,582,1,1.0
69075,147,1,1.0
69076,287,10,0.82
69077,766,12,0.78
69078,912,28,0.46
69079,318,25,0.52
6908,494,24,0.54
69080,456,10,0.82
69081,547,15,0.72
69082,550,1,1.0
69083,97,2,0.98
69084,361,37,0.28
69085,360,2,0.98
69086,267,4,0.94
69087,482,1,1.0
